3,3C:A3:08:AD:EC:BE,-83
1,3C:A3:08:AD:F3:BA,-78
2,3C:A3:08:AD:EC:98,-79
3,3C:A3:08:AD:EC:BE,-83
1,3C:A3:08:AD:F3:BA,-78
2,3C:A3:08:AD:EC:98,-79
3,3C:A3:08:AD:EC:BE,-83
1,3C:A3:08:AD:F3:BA,-75
2,3C:A3:08:AD:EC:98,-92
3,3C:A3:08:AD:EC:BE,-83
1,3C:A3:08:AD:F3:BA,-74
2,3C:A3:08:AD:EC:98,-80
3,3C:A3:08:AD:EC:BE,-83
1,3C:A3:08:AD:F3:BA,-74
2,3C:A3:08:AD:EC:98,-79
3,3C:A3:08:AD:EC:BE,-83
1,3C:A3:08:AD:F3:BA,-74
2,3C:A3:08:AD:EC:98,-92
3,3C:A3:08:AD:EC:BE,-83
1,3C:A3:08:AD:F3:BA,-75
2,3C:A3:08:AD:EC:98,-83
3,3C:A3:08:AD:EC:BE,-83
1,3C:A3:08:AD:F3:BA,-74
2,3C:A3:08:AD:EC:98,-79
3,3C:A3:08:AD:EC:BE,-83
1,3C:A3:08:AD:F3:BA,-78
2,3C:A3:08:AD:EC:98,-83
3,3C:A3:08:AD:EC:BE,-83
1,3C:A3:08:AD:F3:BA,-76
2,3C:A3:08:AD:EC:98,-79
3,3C:A3:08:AD:EC:BE,-83
1,3C:A3:08:AD:F3:BA,-74
2,3C:A3:08:AD:EC:98,-91
3,3C:A3:08:AD:EC:BE,-83
1,3C:A3:08:AD:F3:BA,-74
2,3C:A3:08:AD:EC:98,-92
3,3C:A3:08:AD:EC:BE,-83
1,3C:A3:08:AD:F3:BA,-78
2,3C:A3:08:AD:EC:98,-83
3,3C:A3:08:AD:EC:BE,-82
1,3C:A3:08:AD:F3:BA,-78
2,3C:A3:08:AD:EC:98,-79
3,3C:A3:08:AD:EC:BE,-83
1,3C:A3:08:AD:F3:BA,-78
2,3C:A3:08:AD:EC:98,-93
3,3C:A3:08:AD:EC:BE,-82
1,3C:A3:08:AD:F3:BA,-75
2,3C:A3:08:AD:EC:98,-82
3,3C:A3:08:AD:EC:BE,-83
1,3C:A3:08:AD:F3:BA,-75
2,3C:A3:08:AD:EC:98,-83
3,3C:A3:08:AD:EC:BE,-83
1,3C:A3:08:AD:F3:BA,-74
2,3C:A3:08:AD:EC:98,-82
3,3C:A3:08:AD:EC:BE,-83
1,3C:A3:08:AD:F3:BA,-78
2,3C:A3:08:AD:EC:98,-79
3,3C:A3:08:AD:EC:BE,-82
1,3C:A3:08:AD:F3:BA,-78
2,3C:A3:08:AD:EC:98,-92
3,3C:A3:08:AD:EC:BE,-82
1,3C:A3:08:AD:F3:BA,-74
2,3C:A3:08:AD:EC:98,-79
3,3C:A3:08:AD:EC:BE,-83
1,3C:A3:08:AD:F3:BA,-74
2,3C:A3:08:AD:EC:98,-79
3,3C:A3:08:AD:EC:BE,-84
1,3C:A3:08:AD:F3:BA,-74
2,3C:A3:08:AD:EC:98,-79
3,3C:A3:08:AD:EC:BE,-83
1,3C:A3:08:AD:F3:BA,-77
2,3C:A3:08:AD:EC:98,-91
3,3C:A3:08:AD:EC:BE,-83
1,3C:A3:08:AD:F3:BA,-74
2,3C:A3:08:AD:EC:98,-83
3,3C:A3:08:AD:EC:BE,-83
1,3C:A3:08:AD:F3:BA,-77
2,3C:A3:08:AD:EC:98,-82
3,3C:A3:08:AD:EC:BE,-83
1,3C:A3:08:AD:F3:BA,-75
2,3C:A3:08:AD:EC:98,-79
3,3C:A3:08:AD:EC:BE,-82
1,3C:A3:08:AD:F3:BA,-75
2,3C:A3:08:AD:EC:98,-94
3,3C:A3:08:AD:EC:BE,-83
1,3C:A3:08:AD:F3:BA,-79
2,3C:A3:08:AD:EC:98,-82
3,3C:A3:08:AD:EC:BE,-83
1,3C:A3:08:AD:F3:BA,-77
2,3C:A3:08:AD:EC:98,-79
3,3C:A3:08:AD:EC:BE,-82
1,3C:A3:08:AD:F3:BA,-76
2,3C:A3:08:AD:EC:98,-92
3,3C:A3:08:AD:EC:BE,-83
1,3C:A3:08:AD:F3:BA,-74
2,3C:A3:08:AD:EC:98,-83
3,3C:A3:08:AD:EC:BE,-83
1,3C:A3:08:AD:F3:BA,-79
2,3C:A3:08:AD:EC:98,-79
3,3C:A3:08:AD:EC:BE,-82
1,3C:A3:08:AD:F3:BA,-76
2,3C:A3:08:AD:EC:98,-91
3,3C:A3:08:AD:EC:BE,-83
1,3C:A3:08:AD:F3:BA,-75
2,3C:A3:08:AD:EC:98,-83
3,3C:A3:08:AD:EC:BE,-83
1,3C:A3:08:AD:F3:BA,-77
2,3C:A3:08:AD:EC:98,-79
3,3C:A3:08:AD:EC:BE,-83
1,3C:A3:08:AD:F3:BA,-76
2,3C:A3:08:AD:EC:98,-79
3,3C:A3:08:AD:EC:BE,-83
1,3C:A3:08:AD:F3:BA,-74
2,3C:A3:08:AD:EC:98,-79
3,3C:A3:08:AD:EC:BE,-83
1,3C:A3:08:AD:F3:BA,-77
2,3C:A3:08:AD:EC:98,-79
3,3C:A3:08:AD:EC:BE,-82
1,3C:A3:08:AD:F3:BA,-73
2,3C:A3:08:AD:EC:98,-79
3,3C:A3:08:AD:EC:BE,-83
1,3C:A3:08:AD:F3:BA,-76
2,3C:A3:08:AD:EC:98,-95
3,3C:A3:08:AD:EC:BE,-83
1,3C:A3:08:AD:F3:BA,-76
2,3C:A3:08:AD:EC:98,-84
3,3C:A3:08:AD:EC:BE,-83
1,3C:A3:08:AD:F3:BA,-75
2,3C:A3:08:AD:EC:98,-78
3,3C:A3:08:AD:EC:BE,-82
1,3C:A3:08:AD:F3:BA,-79
2,3C:A3:08:AD:EC:98,-83
3,3C:A3:08:AD:EC:BE,-83
1,3C:A3:08:AD:F3:BA,-79
2,3C:A3:08:AD:EC:98,-82
3,3C:A3:08:AD:EC:BE,-83
1,3C:A3:08:AD:F3:BA,-78
2,3C:A3:08:AD:EC:98,-79
3,3C:A3:08:AD:EC:BE,-82
1,3C:A3:08:AD:F3:BA,-72
2,3C:A3:08:AD:EC:98,-79
3,3C:A3:08:AD:EC:BE,-83
1,3C:A3:08:AD:F3:BA,-79
2,3C:A3:08:AD:EC:98,-80
3,3C:A3:08:AD:EC:BE,-82
1,3C:A3:08:AD:F3:BA,-76
2,3C:A3:08:AD:EC:98,-82
3,3C:A3:08:AD:EC:BE,-83
